marital_status,application_mode,application_order,course,attendance,prev_qualification,nationality,displaced,debtor,tuition,gender,scholarship,international,units_1_credited,units_1_enrolled,units_1_approved,units_1_grade,units_2_credited,units_2_enrolled,units_2_approved,units_2_grade,unemployment_rate,inflation_rate,gdp,target
1,1,3,9773,1,1,1,1,0,1,0,1,0,0,6,6,15,0,6,6,13,9,1,4,Dropout
1,1,1,9085,1,1,1,0,0,1,0,0,0,0,5,5,14,0,5,5,13,8,3,0,Graduate
1,1,1,9773,1,1,1,1,0,1,0,0,0,0,6,1,11,0,6,0,0,9,-1,-3,Enrolled
1,17,1,9147,1,1,1,0,0,1,0,0,0,0,5,5,12,0,5,5,11,9,1,4,Graduate
2,39,1,9556,1,19,1,1,1,0,0,1,0,0,7,1,16,0,7,0,0,9,1,4,Dropout
1,17,1,9991,0,40,1,0,0,1,0,0,0,0,5,5,14,0,5,5,12,16,0,-1,Graduate
1,17,3,9070,1,1,1,0,0,1,0,0,0,0,6,6,12,0,6,6,13,8,3,0,Enrolled
1,1,1,9238,1,1,1,1,0,1,0,1,0,0,6,5,12,0,6,5,13,12,1,2,Graduate
1,43,1,9238,1,1,1,1,1,0,0,0,0,6,10,6,12,2,7,2,13,16,0,-1,Dropout
1,1,1,9254,1,1,1,0,0,1,0,1,0,0,6,6,11,0,6,5,11,16,3,-4,Graduate
1,39,1,8014,0,1,1,0,0,1,0,0,0,0,6,0,0,0,6,0,0,13,4,-2,Dropout
1,43,1,9119,1,1,1,0,1,0,0,0,0,8,12,8,12,6,12,6,12,8,3,0,Dropout
1,1,1,9238,1,1,1,0,0,1,0,0,0,0,6,6,14,0,6,6,14,11,1,2,Graduate
1,1,1,9238,1,1,1,0,0,1,0,0,0,0,6,6,13,0,6,6,12,12,1,2,Graduate
1,1,2,9773,1,1,1,1,0,1,0,0,0,0,6,4,12,0,6,3,12,9,-1,-3,Graduate
1,17,4,9500,1,1,1,1,0,1,0,0,0,0,8,7,15,0,8,7,15,13,4,-2,Graduate
1,1,2,9773,1,1,1,1,0,1,0,1,0,0,6,5,11,0,6,5,13,13,4,-2,Graduate
1,1,1,9070,1,1,1,1,0,1,0,1,0,0,6,6,13,0,6,6,13,11,1,2,Graduate
1,1,5,9500,1,1,1,0,0,1,0,1,0,0,8,7,14,0,8,7,14,13,4,-2,Graduate
1,44,1,9003,1,39,1,0,0,1,0,1,0,0,6,6,13,0,6,5,13,14,0,1,Graduate
1,1,2,9147,1,1,1,1,0,0,0,0,0,0,5,2,10,0,5,1,13,8,3,0,Dropout
1,17,1,9147,1,1,1,1,0,1,0,0,0,0,5,5,14,0,5,5,12,14,0,1,Graduate
1,1,1,9500,1,1,1,0,0,1,0,0,0,2,7,7,13,1,8,8,14,11,1,2,Graduate
1,1,1,9238,1,1,1,0,0,1,0,0,0,0,6,6,15,0,6,6,15,16,0,-1,Graduate
1,17,3,9500,1,1,1,1,0,1,0,0,0,0,7,7,14,0,8,8,15,14,0,1,Graduate
1,42,1,9853,1,1,1,0,0,1,0,0,0,0,6,5,11,0,6,3,11,13,4,-2,Dropout
2,7,1,9130,1,3,1,0,1,0,0,0,0,7,9,7,12,5,7,5,13,8,3,0,Dropout
1,1,1,9500,1,1,1,0,0,1,0,1,0,0,7,7,14,0,8,8,14,12,1,2,Enrolled
1,1,1,9500,1,1,1,1,0,1,0,1,0,0,7,7,14,0,8,7,14,16,3,-4,Graduate
1,16,2,9147,1,1,1,1,0,1,0,1,0,0,5,4,12,0,5,4,11,16,0,-1,Graduate
4,1,1,8014,0,1,1,1,0,1,0,1,0,0,6,5,14,0,6,6,14,16,0,-1,Graduate
2,51,1,9991,0,1,1,0,0,1,0,0,0,1,5,5,14,0,5,5,14,9,1,4,Graduate
1,1,1,9070,1,1,1,0,0,1,0,1,0,0,6,5,14,0,6,6,13,16,0,-1,Graduate
1,1,1,8014,0,1,1,0,0,1,0,0,0,0,6,5,13,0,6,6,12,8,3,0,Graduate
2,39,1,9773,1,12,1,0,0,1,0,0,0,0,6,6,12,0,6,6,14,8,3,0,Graduate
1,17,1,9070,1,1,1,0,0,1,0,0,0,0,6,6,13,0,6,6,12,16,3,-4,Enrolled
1,39,1,8014,0,15,1,0,0,1,0,0,0,0,6,4,12,0,6,4,12,8,3,0,Graduate
1,18,2,8014,0,1,1,1,0,1,0,1,0,0,6,6,11,0,6,6,12,11,1,2,Graduate
1,39,1,9500,1,1,1,1,0,1,0,0,0,0,8,8,13,0,8,8,13,9,-1,-3,Graduate
1,17,4,9085,1,1,1,1,0,1,0,0,0,0,6,6,16,0,6,6,15,16,3,-4,Graduate
1,44,1,9003,1,39,1,0,1,1,0,1,0,0,6,6,14,0,6,6,14,14,0,1,Graduate
1,44,1,9003,1,39,1,0,0,1,0,0,0,0,6,6,11,0,6,5,13,12,1,2,Enrolled
1,17,4,9238,1,1,1,1,0,1,0,1,0,0,6,6,12,0,6,6,12,9,1,4,Graduate
1,1,1,9070,1,1,1,1,0,1,0,1,0,0,6,5,12,0,6,2,11,9,1,4,Dropout
2,1,1,9500,1,1,1,0,0,1,0,1,0,0,8,7,15,0,8,7,15,11,1,2,Graduate
1,17,2,9773,1,1,1,1,0,1,0,1,0,0,6,6,14,0,6,6,14,12,1,2,Graduate
1,1,1,9238,1,1,1,1,0,1,0,0,0,0,6,6,12,0,6,6,12,12,1,2,Graduate
1,17,4,9556,1,1,1,1,0,1,0,0,0,0,7,7,13,0,8,8,13,12,1,2,Graduate
1,1,1,9500,1,1,1,0,0,1,0,0,0,0,8,8,13,0,8,8,13,9,-1,-3,Graduate
1,17,4,9670,1,1,1,1,0,1,0,0,0,0,6,6,12,0,6,6,14,11,1,2,Graduate
1,1,2,9085,1,1,1,1,0,1,0,1,0,0,5,4,12,0,5,5,12,11,1,2,Graduate
1,1,1,9500,1,1,1,0,0,1,0,1,0,0,7,7,15,0,8,8,16,16,3,-4,Graduate
1,51,1,9670,1,1,1,0,1,0,0,0,0,0,5,2,13,0,5,4,10,9,-1,-3,Dropout
1,17,2,9238,1,1,1,1,0,1,0,0,0,0,6,0,0,0,6,0,0,9,-1,-3,Dropout
1,1,1,9670,1,1,1,1,0,1,0,0,0,0,6,4,11,0,6,4,11,11,1,2,Enrolled
1,17,4,9670,1,1,1,1,0,1,0,0,0,0,6,6,12,0,6,4,15,11,1,2,Graduate
1,39,1,9130,1,3,1,1,0,1,0,0,0,1,5,1,11,0,5,0,0,13,4,-2,Dropout
1,1,3,9085,1,1,1,0,0,1,0,0,0,0,5,5,15,0,5,5,13,8,3,0,Graduate
1,44,1,9130,1,39,1,1,1,0,0,0,0,2,6,5,12,1,6,2,11,12,1,2,Dropout
1,51,1,9238,1,1,1,0,1,1,0,0,0,0,6,6,15,0,6,6,15,11,1,2,Graduate
1,17,1,9853,1,1,1,1,0,1,0,0,0,0,6,3,11,0,6,3,11,8,3,0,Dropout
1,17,2,9147,1,1,1,0,0,1,0,1,0,0,5,5,11,0,5,5,12,11,1,2,Graduate
1,17,4,9853,1,1,1,1,0,1,0,1,0,0,6,5,13,0,6,5,14,9,-1,-3,Graduate
1,51,1,9147,1,1,1,0,0,1,0,0,0,0,5,2,11,0,5,0,0,11,1,2,Dropout
1,1,1,9147,1,1,1,0,0,1,0,0,0,0,5,5,16,0,5,5,16,11,1,2,Graduate
1,1,1,9500,1,1,1,1,0,1,0,1,0,0,7,7,15,0,8,8,15,16,0,-1,Graduate
1,1,1,9500,1,1,1,0,0,1,0,0,0,0,7,7,14,0,8,8,14,11,1,2,Graduate
1,1,1,9238,1,1,1,0,0,1,0,1,0,0,6,6,11,0,6,6,12,12,1,2,Graduate
1,17,1,9500,1,1,1,0,0,1,0,0,0,0,7,6,12,0,8,6,13,16,3,-4,Enrolled
1,7,1,9085,1,40,1,0,1,0,0,0,0,0,3,0,0,0,6,0,0,9,1,4,Dropout
1,42,1,9500,1,1,1,1,0,1,0,1,0,0,8,7,13,0,8,7,13,11,1,2,Graduate
1,1,1,9500,1,1,1,0,0,1,0,0,0,0,7,7,14,0,8,8,14,16,0,-1,Graduate
1,43,4,9147,1,1,1,0,0,1,0,0,0,3,10,5,12,4,10,8,12,8,3,0,Graduate
1,5,3,9085,1,1,1,1,0,1,0,0,0,0,5,3,10,0,5,3,13,8,3,0,Enrolled
1,1,1,9254,1,1,1,1,0,1,0,0,0,0,6,6,11,0,6,3,12,16,0,-1,Graduate
1,43,1,9500,1,6,1,1,0,1,0,0,0,0,7,6,13,0,7,6,13,8,3,0,Graduate
1,1,1,9238,1,1,1,0,1,1,0,0,0,0,6,6,12,0,6,5,11,14,0,1,Graduate
1,1,1,9853,1,1,1,1,0,1,0,0,0,0,6,5,13,0,6,5,11,9,-1,-3,Enrolled
1,1,1,9085,1,1,1,1,0,1,0,0,0,0,5,5,14,0,5,5,12,9,-1,-3,Enrolled
1,1,1,9853,1,1,1,1,0,1,0,0,0,0,7,5,12,0,7,6,13,11,1,2,Enrolled
1,44,1,9119,1,39,1,0,1,1,0,0,0,0,5,0,0,0,5,0,0,16,0,-1,Dropout
1,1,1,9238,1,1,1,1,0,1,0,0,0,0,6,6,12,0,6,6,13,12,1,2,Graduate
1,1,1,8014,0,1,1,0,0,1,0,0,0,0,6,6,13,0,6,6,12,13,4,-2,Graduate
1,1,1,9238,1,1,1,1,0,1,0,1,0,0,6,6,12,0,6,6,14,9,-1,-3,Graduate
1,44,1,9238,1,39,1,0,0,1,0,0,0,3,6,6,13,2,6,6,15,14,0,1,Graduate
1,7,1,9853,1,40,1,0,1,1,0,0,0,0,7,7,15,0,7,7,15,12,1,2,Graduate
1,1,4,9500,1,1,1,1,0,1,0,1,0,0,8,8,13,0,8,8,13,9,-1,-3,Graduate
1,17,1,9238,1,1,1,0,0,1,0,0,0,0,6,5,12,0,6,6,12,14,0,1,Graduate
1,17,1,9130,1,1,1,0,0,1,0,0,0,0,5,4,11,0,5,4,13,8,3,0,Graduate
1,1,1,9085,1,1,1,1,0,1,0,0,0,0,5,4,12,0,5,3,12,9,-1,-3,Enrolled
1,1,1,171,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16,3,-4,Dropout
2,39,1,8014,0,1,1,1,0,1,0,0,0,0,6,6,13,0,6,6,13,12,1,2,Graduate
1,39,1,9003,1,3,1,0,0,1,0,0,0,0,6,6,14,0,6,6,13,16,0,-1,Graduate
1,42,1,9147,1,1,1,1,0,1,0,0,0,3,5,4,13,1,5,2,12,9,-1,-3,Enrolled
1,1,1,9773,1,1,1,1,0,1,0,0,0,0,6,6,14,0,6,6,13,9,-1,-3,Graduate
1,43,1,9238,1,1,1,0,0,1,0,0,0,10,16,13,11,9,13,9,12,16,3,-4,Enrolled
4,39,1,9991,0,1,1,0,0,1,0,0,0,0,5,5,11,0,5,5,12,11,1,2,Graduate
2,39,1,9238,1,1,1,0,0,1,0,0,0,0,6,6,13,0,6,6,14,13,4,-2,Graduate
1,1,2,8014,0,1,1,0,0,1,0,0,0,0,6,5,12,0,6,4,11,9,-1,-3,Enrolled
1,1,1,9254,1,1,1,1,0,1,0,0,0,0,6,4,13,0,6,4,12,13,4,-2,Dropout
1,43,1,9773,1,1,1,0,0,1,0,1,0,0,6,6,14,0,6,6,13,12,1,2,Graduate
1,1,4,171,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,-3,Dropout
2,1,1,9500,1,1,1,0,1,1,0,1,0,0,7,6,14,0,7,6,14,8,3,0,Graduate
1,1,1,9254,1,1,1,0,1,0,0,0,0,0,6,5,11,0,6,0,0,11,1,2,Dropout
1,17,1,9085,1,1,1,1,0,1,0,0,0,0,6,6,15,0,6,6,16,11,1,2,Graduate
1,39,1,9500,1,19,1,0,0,1,0,0,0,0,7,6,13,0,8,7,13,14,0,1,Graduate
1,39,1,9991,0,1,1,0,0,1,0,0,0,0,5,0,0,0,5,0,0,13,4,-2,Dropout
1,39,1,9003,1,1,1,0,1,1,0,1,0,0,6,0,0,0,6,0,0,11,1,2,Enrolled
1,39,1,9085,1,43,1,0,0,1,0,0,0,0,6,0,0,0,6,0,0,9,1,4,Dropout
1,17,4,9853,1,1,1,1,0,1,0,0,0,0,6,6,12,0,6,6,12,11,1,2,Graduate
1,1,1,9773,1,1,1,0,1,1,0,0,0,0,6,3,13,0,6,2,10,11,1,2,Dropout
1,17,4,9147,1,1,1,1,0,1,0,0,0,0,5,3,10,0,5,4,11,16,0,-1,Enrolled
1,53,1,9085,1,42,1,1,0,1,0,1,0,7,11,8,14,4,9,7,14,9,1,4,Graduate
1,1,4,9500,1,1,1,1,0,1,0,0,0,0,7,5,14,0,7,5,14,8,3,0,Enrolled
1,1,1,9085,1,1,1,1,0,1,0,1,0,0,6,6,16,0,6,6,16,16,3,-4,Graduate
1,1,4,9500,1,1,1,1,0,1,0,1,0,0,7,6,14,0,7,6,14,8,3,0,Graduate
1,17,1,9085,1,1,1,0,0,1,0,0,0,0,5,1,11,0,5,5,11,8,3,0,Enrolled
1,1,1,9853,1,1,1,1,0,1,0,1,0,0,7,7,14,0,7,6,14,9,1,4,Graduate
1,1,6,9500,1,1,1,1,0,1,0,0,0,0,8,7,13,0,8,7,13,13,4,-2,Dropout
2,43,1,8014,0,1,1,0,0,1,0,0,0,7,11,11,14,3,7,7,14,16,0,-1,Graduate
4,39,1,9991,0,1,1,0,0,1,0,1,0,0,5,4,11,0,5,4,11,14,0,1,Enrolled
1,17,1,9773,1,1,1,0,0,1,0,1,0,0,6,6,14,0,6,6,14,16,3,-4,Graduate
4,39,1,9991,0,1,1,0,0,1,0,0,0,0,5,5,12,0,5,5,13,14,0,1,Graduate
2,39,1,9085,1,19,1,0,0,1,0,0,0,0,6,0,0,0,6,0,0,13,4,-2,Dropout
2,51,1,8014,0,19,1,0,1,1,0,0,0,5,11,10,12,5,11,10,13,11,1,2,Enrolled
1,18,4,9147,1,1,1,1,0,0,0,0,0,0,5,0,0,0,5,0,0,9,-1,-3,Dropout
1,1,1,9500,1,1,1,1,0,1,0,1,0,0,7,7,15,0,8,8,15,12,1,2,Graduate
1,17,1,9853,1,1,1,1,0,0,0,1,0,0,7,7,12,0,7,6,13,9,1,4,Enrolled
1,44,1,9085,1,39,1,1,0,1,0,0,0,2,6,5,13,1,6,2,14,16,0,-1,Enrolled
4,39,1,9500,1,19,1,0,0,1,0,1,0,0,7,5,13,0,8,6,11,16,0,-1,Dropout
1,43,1,9500,1,1,1,0,0,1,0,0,0,0,7,6,13,0,8,8,14,14,0,1,Enrolled
1,1,1,9238,1,1,1,0,0,1,0,0,0,0,6,3,10,0,6,3,10,8,3,0,Enrolled
1,1,1,9853,1,1,1,0,0,1,0,1,0,0,6,6,13,0,6,6,13,16,3,-4,Graduate
1,53,1,9147,1,42,1,0,0,1,0,0,0,6,11,9,13,3,9,8,11,9,1,4,Graduate
1,1,1,9238,1,1,1,0,0,1,0,0,0,0,6,6,12,0,6,6,11,8,3,0,Graduate
1,1,1,9853,1,1,1,0,0,1,0,0,0,0,6,6,14,0,6,6,12,8,3,0,Graduate
1,39,1,9991,0,3,1,0,0,1,0,0,0,10,14,11,11,6,11,10,12,11,1,2,Graduate
1,17,1,9853,1,1,1,1,0,1,0,0,0,0,6,5,13,0,6,5,12,16,3,-4,Enrolled
1,44,1,8014,0,39,1,0,0,1,0,1,0,3,6,6,15,2,6,6,14,14,0,1,Graduate
1,44,1,9085,1,39,1,1,0,1,0,0,0,0,6,4,13,0,6,1,11,12,1,2,Enrolled
1,39,1,9500,1,1,1,0,0,1,0,0,0,0,7,5,11,0,8,5,12,16,0,-1,Enrolled
1,1,6,9773,1,1,1,1,1,0,0,0,0,0,6,5,13,0,6,5,11,8,3,0,Dropout
1,17,2,9085,1,1,1,0,0,0,0,0,0,0,5,2,11,0,5,2,12,8,3,0,Dropout
1,17,2,9085,1,1,1,0,0,1,0,0,0,0,6,6,15,0,6,6,14,11,1,2,Graduate
1,1,4,9500,1,1,1,1,0,1,0,1,0,0,8,7,13,0,8,7,13,11,1,2,Graduate
1,51,1,9238,1,1,1,1,0,1,0,0,0,5,11,11,12,5,11,11,12,12,1,2,Graduate
1,44,1,9085,1,39,1,1,0,1,0,1,0,3,6,6,13,2,6,3,12,14,0,1,Graduate
1,17,1,9670,1,1,1,1,1,1,0,0,0,0,6,5,12,0,6,4,14,11,1,2,Dropout
1,17,1,9147,1,1,1,1,0,1,0,0,0,0,5,3,11,0,5,0,0,16,0,-1,Dropout
1,17,4,9070,1,1,1,0,0,1,0,1,0,0,6,5,12,0,6,4,11,9,1,4,Enrolled
1,17,1,9254,1,1,1,1,0,1,0,0,0,0,6,3,10,0,6,3,10,11,1,2,Enrolled
1,1,1,9773,1,1,1,1,0,1,0,0,0,0,6,4,12,0,6,3,11,8,3,0,Enrolled
1,1,1,9254,1,1,1,0,0,1,0,0,0,0,6,6,12,0,6,4,13,12,1,2,Enrolled
1,17,1,9500,1,1,1,1,0,1,0,0,0,0,8,7,15,0,8,7,15,11,1,2,Graduate
1,1,1,171,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,4,-2,Graduate
1,7,1,9070,1,40,1,1,0,1,0,0,0,9,13,13,14,6,12,12,14,14,0,1,Graduate
1,39,1,9991,0,40,1,0,0,1,0,0,0,0,5,5,16,0,5,5,15,9,1,4,Graduate
1,17,1,9238,1,1,1,0,0,1,0,0,0,0,6,6,15,0,6,6,15,16,3,-4,Graduate
4,39,1,9085,1,1,1,0,0,1,0,0,0,0,5,0,0,0,5,0,0,8,3,0,Dropout
1,1,2,9500,1,1,1,1,0,1,0,1,0,0,8,7,15,0,8,7,15,11,1,2,Graduate
1,39,1,9500,1,3,1,0,0,1,0,0,0,0,8,7,12,0,8,7,12,11,1,2,Graduate
1,1,3,9500,1,1,1,1,0,1,0,0,0,0,7,7,12,0,8,7,14,14,0,1,Graduate
1,7,1,9991,0,40,1,0,0,1,0,0,0,3,5,5,14,1,5,5,16,12,1,2,Graduate
1,1,1,9238,1,1,1,1,0,1,0,1,0,0,6,6,12,0,6,6,12,9,1,4,Graduate
1,1,1,9085,1,1,1,0,0,1,0,0,0,0,5,5,14,0,5,5,15,8,3,0,Graduate
1,1,1,9085,1,1,1,1,0,1,0,0,0,0,6,6,15,0,6,6,12,16,3,-4,Graduate
1,1,1,9853,1,1,1,1,0,1,0,0,0,0,6,5,12,0,6,3,11,13,4,-2,Dropout
1,1,4,9500,1,1,1,1,0,1,0,1,0,0,7,6,12,0,7,6,12,8,3,0,Graduate
1,1,4,9500,1,1,1,0,0,1,0,0,0,0,7,0,0,0,8,0,0,13,4,-2,Dropout
1,1,1,9500,1,1,1,0,0,1,0,1,0,0,7,7,13,0,8,8,13,11,1,2,Graduate
1,42,1,9991,0,1,1,0,0,1,0,0,0,4,7,7,14,1,5,5,15,8,3,0,Graduate
1,44,1,9085,1,39,1,1,0,1,0,0,0,0,6,0,0,0,6,0,0,16,3,-4,Dropout
1,1,6,9500,1,1,1,1,0,1,0,0,0,0,8,8,13,0,8,8,13,9,-1,-3,Graduate
1,17,6,9556,1,1,1,1,0,1,0,0,0,0,7,7,14,0,8,8,14,12,1,2,Graduate
1,1,1,9500,1,1,1,0,0,1,0,0,0,0,7,6,14,0,7,6,14,8,3,0,Graduate
1,1,4,9670,1,1,1,1,0,1,0,0,0,0,6,6,14,0,6,6,14,11,1,2,Graduate
1,17,1,9147,1,1,1,1,0,1,0,0,0,0,5,3,11,0,5,2,11,11,1,2,Enrolled
3,1,2,9085,1,1,1,1,0,1,0,0,0,0,5,0,0,0,5,0,0,11,1,2,Dropout
1,17,1,9670,1,1,1,0,0,1,0,0,0,0,6,5,12,0,6,4,15,11,1,2,Graduate
1,1,3,9500,1,1,1,1,0,1,0,1,0,0,8,7,12,0,8,7,12,11,1,2,Graduate
1,39,1,8014,0,1,1,0,0,1,0,1,0,0,6,6,12,0,6,5,13,16,3,-4,Graduate
1,17,2,9147,1,1,1,1,0,1,0,1,0,0,5,5,13,0,5,5,12,12,1,2,Graduate
1,1,1,9500,1,1,1,0,0,1,0,1,0,0,7,0,0,0,7,0,0,8,3,0,Dropout
1,1,1,9773,1,1,1,1,0,1,0,0,0,0,6,5,14,0,6,6,15,16,3,-4,Graduate
1,1,6,9500,1,1,1,1,0,1,0,1,0,0,8,7,14,0,8,7,14,13,4,-2,Graduate
1,17,1,9254,1,1,1,0,0,1,0,1,0,0,6,4,11,0,6,6,11,12,1,2,Enrolled
1,1,1,9670,1,1,1,0,0,1,0,1,0,0,6,6,15,0,6,6,14,13,4,-2,Graduate
1,1,5,9670,1,1,1,1,0,1,0,0,0,0,6,0,0,0,6,0,0,8,3,0,Dropout
2,39,1,9500,1,19,1,1,0,1,0,0,0,0,7,6,11,0,7,6,11,8,3,0,Graduate
1,43,1,9556,1,1,1,0,0,1,0,0,0,0,2,0,0,0,4,1,16,11,1,2,Enrolled
1,43,1,9130,1,1,1,1,1,1,0,0,0,0,5,1,12,0,5,3,12,13,4,-2,Enrolled
1,17,6,9500,1,1,1,1,0,1,0,0,0,0,8,7,12,0,8,7,12,13,4,-2,Graduate
1,1,5,9500,1,1,1,1,0,1,0,1,0,0,8,7,13,0,8,7,13,11,1,2,Graduate
1,17,1,9670,1,1,1,0,0,1,0,0,0,0,5,4,11,0,5,4,11,9,-1,-3,Graduate
1,1,1,9238,1,1,1,1,0,1,0,1,0,0,6,6,13,0,6,6,14,12,1,2,Graduate
1,1,1,9500,1,1,1,0,0,1,0,1,0,0,7,7,14,0,8,8,16,14,0,1,Graduate
1,1,2,9500,1,1,1,1,0,1,0,0,0,0,7,7,13,0,8,8,14,16,3,-4,Dropout
1,1,2,9773,1,1,1,1,0,1,0,0,0,0,6,6,13,0,6,5,13,11,1,2,Graduate
1,1,3,9254,1,1,1,1,0,1,0,1,0,0,6,5,13,0,6,5,13,12,1,2,Enrolled
1,18,1,9500,1,1,1,1,0,1,0,0,0,0,8,7,14,0,8,7,14,11,1,2,Graduate
1,1,4,9500,1,1,1,1,0,1,0,1,0,0,8,7,13,0,8,7,13,11,1,2,Graduate
1,1,2,9500,1,1,1,1,0,1,0,0,0,0,7,7,14,0,8,8,14,16,3,-4,Graduate
1,17,4,9085,1,1,1,0,0,1,0,0,0,0,5,5,12,0,5,5,13,9,-1,-3,Graduate
1,1,3,9147,1,1,1,1,0,1,0,0,0,0,5,5,12,0,5,4,11,9,-1,-3,Enrolled
2,39,1,8014,0,1,1,0,0,1,0,0,0,0,6,6,11,1,6,2,11,8,3,0,Graduate
1,7,1,9003,1,3,1,0,0,1,0,0,0,0,6,0,0,0,6,0,0,12,1,2,Dropout
1,43,1,9853,1,1,1,0,0,1,0,0,0,0,6,5,14,0,6,5,12,13,4,-2,Dropout
2,39,1,9003,1,1,1,1,0,1,0,0,0,4,12,12,14,5,12,11,14,9,1,4,Graduate
1,17,1,9773,1,1,1,0,0,1,0,1,0,0,6,6,13,0,6,6,13,16,0,-1,Graduate
1,1,1,9130,1,1,1,1,0,1,0,0,0,0,5,5,16,0,5,5,15,13,4,-2,Graduate
1,51,1,9070,1,1,1,0,0,1,0,1,0,5,11,11,14,5,11,11,13,11,1,2,Graduate
1,17,1,9238,1,1,1,0,0,1,0,0,0,0,6,5,11,0,6,4,11,16,3,-4,Graduate
1,39,1,9147,1,19,1,1,1,1,0,0,0,0,5,5,10,0,5,5,12,12,1,2,Graduate
1,17,1,9238,1,1,1,0,0,1,0,0,0,0,6,5,11,0,6,4,10,16,3,-4,Enrolled
1,43,1,8014,0,1,1,0,0,1,0,0,0,7,10,9,11,4,11,5,11,11,1,2,Dropout
1,1,1,9853,1,1,1,1,0,1,0,0,0,0,6,5,14,4,8,8,13,16,3,-4,Enrolled
1,43,6,9238,1,1,1,0,0,1,0,1,0,15,16,16,13,11,13,13,13,9,-1,-3,Graduate
1,1,5,9500,1,1,1,1,0,1,0,1,0,0,8,8,13,0,8,8,13,9,-1,-3,Graduate
1,17,1,9238,1,1,1,1,0,1,0,1,0,0,6,5,11,0,6,5,12,13,4,-2,Graduate
1,17,3,9500,1,1,1,1,0,1,0,1,0,0,8,7,13,0,8,7,13,11,1,2,Graduate
1,1,1,9254,1,1,1,0,0,1,0,1,0,0,6,6,12,0,6,6,12,14,0,1,Graduate
1,1,1,9670,1,1,1,0,0,1,0,0,0,0,6,6,12,0,6,5,13,11,1,2,Dropout
1,1,2,9500,1,1,1,1,0,1,0,0,0,0,7,6,14,0,7,6,14,8,3,0,Graduate
1,39,1,9254,1,9,1,1,0,0,0,0,0,0,5,0,0,0,5,0,0,8,3,0,Dropout
1,1,1,9670,1,1,1,1,0,1,0,0,0,0,5,4,12,0,5,5,13,8,3,0,Graduate
1,1,2,9556,1,1,1,1,0,1,0,0,0,0,2,2,13,0,7,0,0,12,1,2,Dropout
1,7,1,9500,1,3,1,0,0,1,0,0,0,0,7,0,0,0,8,0,0,8,3,0,Dropout
1,1,1,9500,1,1,1,0,0,1,0,0,0,0,7,6,12,0,8,7,13,16,0,-1,Graduate
1,17,1,9238,1,1,1,1,0,1,0,1,0,0,6,5,13,0,6,5,12,9,1,4,Enrolled
1,1,1,9500,1,1,1,0,0,1,0,0,0,0,7,6,12,0,8,8,14,14,0,1,Graduate
1,18,6,9500,1,1,1,1,0,1,0,1,0,0,8,7,14,0,8,7,14,13,4,-2,Graduate
1,1,3,9500,1,1,1,0,0,1,0,0,0,0,7,0,0,0,8,0,0,8,3,0,Dropout
1,44,1,9085,1,39,1,0,0,1,0,0,0,2,6,6,13,1,6,2,13,14,0,1,Enrolled
1,1,3,9500,1,1,1,1,0,1,0,1,0,0,7,6,13,0,8,7,12,12,1,2,Graduate
1,17,1,9853,1,1,1,0,0,1,0,1,0,0,6,6,13,0,6,5,12,11,1,2,Graduate
1,43,2,9670,1,1,1,1,0,1,0,0,0,4,6,6,12,0,6,4,11,11,1,2,Dropout
1,39,1,9670,1,1,1,0,0,1,0,0,0,2,6,5,11,0,6,4,12,14,0,1,Dropout
1,17,3,9500,1,1,1,1,0,1,0,1,0,0,7,7,15,0,8,8,14,16,3,-4,Graduate
1,1,3,9500,1,1,1,1,0,1,0,1,0,0,7,6,12,0,8,7,14,14,0,1,Graduate
1,1,1,9070,1,1,1,0,0,1,0,0,0,1,6,6,13,0,6,6,12,14,0,1,Graduate
1,1,1,9670,1,1,1,0,0,1,0,0,0,0,6,6,15,0,6,6,13,12,1,2,Graduate
1,1,6,9500,1,1,1,1,0,1,0,0,0,0,7,6,13,0,7,6,13,8,3,0,Graduate
1,1,1,9085,1,1,1,1,1,1,0,0,0,0,6,5,13,0,6,4,11,12,1,2,Enrolled
1,1,1,9853,1,1,1,1,0,1,0,0,0,0,7,6,11,0,7,6,13,14,0,1,Enrolled
1,7,3,9130,1,3,1,0,1,0,0,0,0,1,5,2,12,0,5,1,11,13,4,-2,Dropout
1,39,1,9556,1,19,1,0,0,1,0,0,0,0,7,1,10,0,7,0,0,13,4,-2,Dropout
1,17,1,9254,1,1,1,1,0,1,0,0,0,0,6,5,12,0,6,5,12,11,1,2,Graduate
1,17,1,9070,1,1,1,0,0,1,0,0,0,0,6,5,12,0,6,6,13,16,0,-1,Graduate
1,17,1,9500,1,1,1,0,0,1,0,0,0,0,8,8,13,0,8,8,13,9,-1,-3,Graduate
1,17,3,9085,1,1,1,1,0,1,0,0,0,0,5,3,11,0,5,5,13,9,-1,-3,Enrolled
1,17,2,9254,1,1,1,1,0,1,0,0,0,0,6,6,13,0,6,5,15,11,1,2,Graduate
1,1,1,9070,1,1,1,0,0,0,0,0,0,1,6,5,12,0,6,4,11,14,0,1,Enrolled
1,7,2,9085,1,3,1,0,0,0,0,0,0,0,5,1,12,0,4,0,0,11,1,2,Dropout
