marital_status,application_mode,application_order,course,attendance,prev_qualification,prev_qualification_grade,nationality,mother_qualification,father_qualification,mother_occupation,father_occupation,admission_grade,displaced,special_needs,debtor,tuition,gender,scholarship,age,international,units_1_credited,units_1_enrolled,units_1_evaluations,units_1_approved,units_1_grade,units_1_wo_evaluations,units_2_credited,units_2_enrolled,units_2_evaluations,units_2_approved,units_2_grade,units_2_wo_evaluations,unemployment_rate,inflation_rate,gdp,target
1,17,1,9500,1,1,131,1,2,38,4,5,132,1,0,0,1,0,0,20,0,0,7,7,6,12,0,0,7,7,6,12,0,8,3,0,Graduate
1,42,1,8014,0,1,150,1,19,2,4,6,148,0,0,0,1,0,0,25,0,0,6,10,3,12,0,0,6,8,5,12,0,9,-1,-3,Graduate
1,17,2,9254,1,1,125,1,37,37,9,8,123,1,0,1,0,0,0,20,0,0,6,8,4,12,0,0,6,6,6,13,0,11,1,2,Dropout
1,1,1,9670,1,1,131,1,37,37,9,9,123,1,0,0,1,0,1,20,0,0,5,6,3,12,0,0,5,6,4,14,0,8,3,0,Enrolled
1,39,1,9853,1,1,130,1,37,19,9,5,103,0,0,0,1,0,0,25,0,0,6,9,5,13,0,0,6,10,5,12,0,8,3,0,Graduate
1,1,2,9500,1,1,123,1,34,34,90,90,113,1,0,0,1,0,0,20,0,0,7,8,4,12,0,0,7,8,4,12,0,8,3,0,Dropout
1,1,5,9853,1,1,141,1,37,19,9,5,133,1,0,0,1,0,0,20,0,0,6,8,5,12,0,0,6,12,5,10,0,9,-1,-3,Dropout
1,7,1,9500,1,3,140,1,1,1,9,5,140,0,0,0,1,0,0,35,0,2,7,8,6,14,0,3,8,10,6,15,0,16,0,-1,Dropout
1,43,1,9853,1,1,140,1,3,1,3,3,128,1,0,0,1,0,0,35,0,19,21,21,21,13,0,13,19,19,19,13,0,12,1,2,Graduate
1,44,1,9991,0,39,140,1,37,19,9,8,140,0,0,0,1,0,1,25,0,2,6,7,6,13,0,2,6,7,6,13,1,9,-1,-3,Enrolled
1,39,1,9773,1,19,133,1,19,19,3,4,104,0,0,1,0,0,0,25,0,0,6,6,5,12,0,0,6,6,0,0,0,11,1,2,Dropout
1,18,3,9070,1,1,131,1,1,37,5,5,122,1,0,0,0,0,0,20,0,0,6,6,6,12,0,0,6,6,0,0,0,16,3,-4,Dropout
1,17,2,9254,1,1,143,1,1,19,4,6,135,0,0,0,1,0,0,20,0,0,6,0,0,0,0,0,6,0,0,0,0,11,1,2,Dropout
1,18,2,9147,1,1,132,1,3,3,5,7,119,1,0,1,0,0,0,20,0,0,5,9,3,10,0,0,5,9,3,11,0,11,1,2,Dropout
1,43,1,9238,1,1,143,1,1,37,5,9,127,0,0,1,0,0,0,20,0,5,10,18,8,12,0,0,6,12,4,10,0,9,-1,-3,Enrolled
1,17,3,9500,1,1,141,1,38,1,9,4,129,1,0,0,1,0,1,20,0,0,7,7,6,13,0,0,7,7,6,13,0,8,3,0,Graduate
1,39,1,9085,1,1,133,1,1,19,9,9,162,1,0,0,1,0,0,25,0,0,6,10,2,11,0,0,6,6,0,0,0,9,1,4,Dropout
1,17,4,9070,1,1,148,1,1,3,4,1,163,1,0,0,1,0,0,20,0,0,6,7,6,12,0,0,6,6,6,12,0,16,0,-1,Graduate
1,1,1,9254,1,1,125,1,19,38,9,8,122,0,0,0,1,0,1,20,0,0,6,7,6,12,0,0,6,6,6,13,0,14,0,1,Graduate
1,1,1,8014,0,1,120,1,1,37,7,3,123,0,0,0,1,0,0,25,0,0,6,13,2,10,0,0,5,12,1,10,0,9,-1,-3,Enrolled
1,39,1,9147,1,1,140,1,12,3,4,3,118,1,0,0,1,0,0,25,0,0,5,5,0,0,0,0,5,5,0,0,0,8,3,0,Dropout
1,51,1,9853,1,1,139,1,1,1,4,10,134,0,0,0,1,0,0,20,0,0,6,0,0,0,0,0,6,0,0,0,0,12,1,2,Dropout
1,1,4,9500,1,1,142,1,38,38,9,8,130,1,0,0,1,0,0,20,0,0,8,8,7,12,0,0,8,8,7,12,0,13,4,-2,Graduate
1,39,1,9991,0,40,130,1,19,1,3,4,152,1,0,0,1,0,0,25,0,0,5,0,0,0,0,0,5,0,0,0,0,9,1,4,Dropout
1,18,6,9500,1,1,126,1,37,37,5,5,123,1,0,0,1,0,0,20,0,0,8,8,8,13,0,0,8,8,8,13,0,9,-1,-3,Graduate
1,7,1,9119,1,3,150,1,3,2,2,2,150,0,0,0,1,0,0,35,0,0,5,0,0,0,0,0,5,0,0,0,0,14,0,1,Dropout
1,1,1,9853,1,1,130,1,19,19,3,8,132,0,0,0,1,0,0,20,0,0,7,9,7,13,0,0,7,8,7,14,0,11,1,2,Graduate
1,39,1,9500,1,1,120,1,1,3,175,121,106,0,0,0,1,0,0,35,0,0,3,4,3,12,0,0,3,3,3,11,0,11,1,2,Enrolled
1,1,1,9085,1,1,138,1,1,1,4,7,132,1,0,0,1,0,0,20,0,0,5,9,4,14,0,0,5,13,4,14,2,11,1,2,Graduate
1,1,4,9238,1,1,127,1,19,19,4,0,127,1,0,0,1,0,0,20,0,0,6,8,6,11,0,0,6,6,6,11,0,8,3,0,Graduate
1,1,4,9500,1,1,140,1,19,19,7,7,130,1,0,0,1,0,0,20,0,0,8,8,7,12,0,0,8,8,7,12,0,11,1,2,Graduate
1,44,1,9238,1,39,130,1,38,38,5,10,127,0,0,1,1,0,0,20,0,3,6,6,6,12,0,2,6,7,6,12,0,14,0,1,Graduate
1,17,2,9238,1,1,128,1,19,37,9,8,117,0,0,0,1,0,1,20,0,0,6,11,5,11,0,0,6,11,4,11,0,16,0,-1,Graduate
1,1,1,9238,1,1,132,1,34,34,0,0,119,1,0,0,1,0,0,20,0,0,6,9,4,11,0,0,6,9,4,11,0,8,3,0,Graduate
1,1,2,9500,1,1,149,1,19,38,9,9,127,1,0,0,1,0,0,20,0,0,8,8,7,13,0,0,8,8,7,13,0,13,4,-2,Graduate
1,1,4,9773,1,1,155,1,3,19,1,4,150,1,0,0,1,0,1,20,0,0,6,6,6,14,0,0,6,6,6,14,0,16,0,-1,Graduate
1,1,1,9085,1,1,120,1,19,1,8,7,115,1,0,0,1,0,0,20,0,0,6,8,6,14,0,0,6,9,5,13,0,14,0,1,Graduate
1,39,1,9254,1,19,133,1,3,19,2,3,125,0,0,0,1,0,1,35,0,0,6,7,6,14,0,0,6,6,5,13,0,16,0,-1,Dropout
1,1,2,9500,1,1,131,1,38,1,7,4,128,1,0,0,1,0,1,20,0,0,8,8,7,13,0,0,8,8,7,13,0,13,4,-2,Graduate
1,1,1,9500,1,1,149,1,37,37,9,9,136,0,0,0,1,0,1,20,0,0,7,7,6,13,0,0,7,7,6,13,0,8,3,0,Graduate
1,43,1,9130,1,1,140,1,1,3,9,2,140,1,0,0,1,0,1,20,0,0,6,8,6,16,0,0,6,8,6,16,0,14,0,1,Graduate
1,39,1,9991,0,1,133,1,37,37,9,9,126,0,0,0,1,0,1,25,0,0,5,7,0,0,0,0,5,8,0,0,0,16,0,-1,Dropout
1,43,1,9773,1,1,122,1,1,1,4,5,127,0,0,0,1,0,0,20,0,0,6,8,6,12,0,0,6,7,6,12,0,8,3,0,Graduate
1,39,1,9556,1,40,130,1,1,1,4,5,145,0,0,0,1,0,0,25,0,0,7,10,6,12,0,0,8,9,8,13,0,16,3,-4,Enrolled
1,18,1,9147,1,1,121,1,19,3,5,5,116,1,0,0,1,0,1,20,0,0,5,7,5,12,0,0,5,5,5,12,0,12,1,2,Graduate
1,39,1,8014,0,1,120,1,19,37,8,7,100,1,0,0,1,0,0,25,0,0,6,11,1,10,0,0,6,6,0,0,6,9,-1,-3,Dropout
1,39,1,8014,0,1,133,1,1,19,5,4,103,0,0,0,1,0,1,25,0,0,6,16,1,10,0,0,6,13,0,0,0,9,1,4,Dropout
1,17,1,9085,1,1,121,1,19,37,1,3,132,0,0,0,1,0,0,20,0,0,5,10,0,0,1,0,5,9,2,14,0,8,3,0,Dropout
1,1,1,9147,1,1,133,1,38,38,7,7,147,0,0,0,1,0,1,20,0,0,5,7,4,13,0,0,5,8,3,12,0,9,-1,-3,Graduate
2,1,4,9853,1,1,134,1,37,37,5,7,123,0,1,0,1,0,1,20,0,0,6,6,6,13,0,0,6,6,6,15,0,11,1,2,Graduate
1,1,3,9254,1,1,115,1,1,1,3,3,118,1,0,0,1,0,0,20,0,0,6,9,4,11,0,0,6,13,2,13,0,9,-1,-3,Dropout
1,51,1,9500,1,1,127,1,19,1,5,9,150,0,0,0,1,0,1,20,0,0,7,9,5,14,0,0,8,9,7,12,0,11,1,2,Graduate
1,18,1,9500,1,1,135,1,1,38,4,5,128,1,0,0,1,0,1,20,0,0,7,8,6,14,0,0,8,9,7,15,0,16,0,-1,Graduate
2,7,1,9991,0,43,140,1,40,5,3,3,140,0,0,0,1,0,0,35,0,2,6,7,6,15,0,0,5,5,5,16,0,11,1,2,Graduate
2,7,1,9147,1,3,130,1,1,4,3,10,130,0,0,0,1,0,0,45,0,0,5,6,5,11,0,0,5,5,5,14,0,12,1,2,Graduate
1,1,1,9238,1,1,135,1,1,1,9,9,133,0,0,0,1,0,1,20,0,0,6,6,6,12,0,0,6,7,6,13,0,11,1,2,Graduate
1,39,2,9670,1,1,140,1,34,34,0,0,97,1,0,0,1,0,0,30,0,0,5,5,0,0,0,0,5,5,0,0,0,8,3,0,Dropout
1,43,1,9500,1,1,120,1,1,1,5,8,112,1,0,0,1,0,1,20,0,0,8,15,7,12,0,0,8,15,7,12,0,13,4,-2,Graduate
1,1,2,9254,1,1,140,1,1,37,4,5,124,1,0,0,1,0,0,20,0,0,6,10,6,13,0,0,6,6,3,13,0,13,4,-2,Graduate
1,39,1,9254,1,3,133,1,19,19,4,6,131,0,0,0,1,0,0,40,0,0,6,0,0,0,0,0,6,0,0,0,0,16,3,-4,Dropout
1,1,2,9670,1,1,135,1,1,3,4,3,133,0,0,0,1,0,0,20,0,0,5,5,5,13,0,0,5,5,5,13,0,9,-1,-3,Graduate
1,1,1,9254,1,1,123,1,1,37,9,9,132,0,0,0,1,0,1,20,0,0,6,9,5,11,0,0,6,8,5,12,0,16,3,-4,Graduate
1,1,1,9147,1,1,133,1,37,1,9,10,100,0,0,0,1,0,0,20,0,0,5,12,3,12,0,0,5,12,1,15,3,16,0,-1,Dropout
1,1,1,9238,1,1,154,1,38,37,9,9,140,0,0,0,1,0,1,20,0,0,6,6,5,13,0,0,6,6,6,13,0,11,1,2,Graduate
1,1,1,9853,1,1,148,1,19,19,5,7,142,0,0,0,1,0,1,20,0,0,6,8,5,13,0,0,6,7,6,13,0,9,-1,-3,Graduate
1,17,2,9238,1,1,133,1,37,37,3,9,120,0,1,0,1,0,1,20,0,0,6,9,6,11,0,0,6,9,6,12,0,16,3,-4,Graduate
1,1,1,9130,1,1,126,1,19,1,9,9,123,1,0,0,0,0,0,25,0,0,5,14,4,14,2,0,5,10,4,14,0,9,-1,-3,Dropout
1,39,1,9085,1,19,133,1,19,19,9,7,140,0,0,1,0,0,0,25,0,2,6,11,3,12,0,1,6,14,3,10,0,16,0,-1,Dropout
1,1,3,9500,1,1,125,1,3,1,4,4,119,1,0,0,1,0,0,20,0,0,7,10,6,12,0,0,7,8,7,11,0,12,1,2,Enrolled
1,16,1,171,1,1,145,1,3,3,3,3,155,1,0,0,1,0,0,25,0,11,17,19,11,13,0,9,13,15,9,14,0,12,1,2,Enrolled
1,1,2,9147,1,1,118,1,37,19,5,5,119,1,0,0,1,0,1,20,0,0,5,5,5,12,0,0,5,5,5,14,0,12,1,2,Graduate
1,39,1,9147,1,1,120,1,37,1,9,1,123,0,0,0,0,0,0,25,0,0,5,5,0,0,0,0,5,9,0,0,0,11,1,2,Dropout
1,1,1,9147,1,1,127,1,38,19,9,10,118,0,0,0,1,0,1,20,0,5,10,13,9,13,0,4,10,12,10,12,0,9,1,4,Graduate
1,7,1,9500,1,3,130,1,19,38,5,3,130,0,0,0,1,0,0,25,0,0,8,8,8,13,0,0,8,8,8,13,0,9,-1,-3,Graduate
1,17,3,9500,1,1,129,1,19,37,7,6,120,1,0,0,1,0,1,20,0,0,8,8,7,13,0,0,8,8,7,13,0,11,1,2,Graduate
1,44,1,9003,1,39,130,1,37,37,9,10,130,0,0,1,0,0,0,30,0,0,6,13,3,13,0,0,6,8,3,11,0,14,0,1,Dropout
1,1,3,9254,1,1,121,1,19,37,4,7,117,1,0,0,1,0,0,20,0,0,6,8,6,11,0,0,6,8,4,12,0,11,1,2,Graduate
1,1,1,9670,1,1,136,1,19,1,9,8,123,1,0,0,1,0,1,20,0,0,6,10,6,13,0,0,6,13,5,14,0,11,1,2,Graduate
1,1,3,9070,1,1,125,1,19,38,9,9,125,1,0,0,1,0,0,20,0,0,6,7,5,12,0,0,6,6,5,12,0,9,-1,-3,Enrolled
1,1,3,9773,1,1,131,1,38,37,7,7,127,1,0,0,1,0,1,20,0,0,6,6,6,15,0,0,6,6,6,13,0,9,1,4,Dropout
1,1,1,9085,1,1,122,1,9,19,90,6,103,0,0,0,1,0,0,20,0,0,5,6,5,14,0,0,5,6,5,13,0,8,3,0,Graduate
1,1,1,9773,1,1,127,1,37,37,9,8,123,1,0,0,1,0,0,20,0,0,6,12,1,11,0,0,6,12,0,0,0,9,-1,-3,Enrolled
1,17,1,9147,1,1,136,1,1,1,4,4,124,0,0,0,1,0,0,20,0,0,5,8,5,12,0,0,5,6,5,11,0,9,1,4,Graduate
2,39,1,9556,1,19,133,1,38,37,7,7,100,1,0,1,0,0,1,35,0,0,7,13,1,16,0,0,7,12,0,0,0,9,1,4,Dropout
1,17,1,9991,0,40,127,1,37,37,6,6,125,0,0,0,1,0,0,30,0,0,5,10,5,14,0,0,5,14,5,12,3,16,0,-1,Graduate
1,17,3,9070,1,1,116,1,37,37,9,9,111,0,0,0,1,0,0,20,0,0,6,6,6,12,0,0,6,6,6,13,0,8,3,0,Enrolled
1,1,1,9238,1,1,121,1,1,1,9,8,119,1,0,0,1,0,1,20,0,0,6,8,5,12,0,0,6,9,5,13,0,12,1,2,Graduate
1,43,1,9238,1,1,124,1,1,1,3,1,119,1,0,1,0,0,0,20,0,6,10,16,6,12,0,2,7,8,2,13,0,16,0,-1,Dropout
1,1,1,9254,1,1,131,1,37,38,9,7,137,0,0,0,1,0,1,20,0,0,6,8,6,11,0,0,6,10,5,11,0,16,3,-4,Graduate
1,39,1,8014,0,1,100,1,37,37,99,99,100,0,0,0,1,0,0,35,0,0,6,0,0,0,0,0,6,0,0,0,0,13,4,-2,Dropout
1,43,1,9119,1,1,130,1,37,38,9,9,120,0,0,1,0,0,0,30,0,8,12,17,8,12,0,6,12,19,6,12,2,8,3,0,Dropout
1,1,1,9238,1,1,135,1,1,1,4,4,123,0,0,0,1,0,0,20,0,0,6,7,6,14,0,0,6,7,6,14,0,11,1,2,Graduate
1,1,1,9238,1,1,130,1,38,19,9,5,122,0,0,0,1,0,0,20,0,0,6,6,6,13,0,0,6,6,6,12,0,12,1,2,Graduate
1,1,2,9773,1,1,146,1,3,1,1,3,149,1,0,0,1,0,0,20,0,0,6,11,4,12,0,0,6,10,3,12,0,9,-1,-3,Graduate
1,17,4,9500,1,1,146,1,4,1,2,3,140,1,0,0,1,0,0,20,0,0,8,8,7,15,0,0,8,8,7,15,0,13,4,-2,Graduate
1,1,2,9773,1,1,154,1,38,38,9,9,133,1,0,0,1,0,1,20,0,0,6,7,5,11,0,0,6,8,5,13,0,13,4,-2,Graduate
1,1,1,9070,1,1,137,1,37,37,9,9,126,1,0,0,1,0,1,20,0,0,6,6,6,13,0,0,6,8,6,13,0,11,1,2,Graduate
1,1,5,9500,1,1,151,1,1,1,9,9,128,0,0,0,1,0,1,20,0,0,8,8,7,14,0,0,8,8,7,14,0,13,4,-2,Graduate
1,44,1,9003,1,39,150,1,37,38,4,8,150,0,0,0,1,0,1,20,0,0,6,9,6,13,0,0,6,8,5,13,0,14,0,1,Graduate
1,1,2,9147,1,1,121,1,1,19,9,9,114,1,0,0,0,0,0,20,0,0,5,10,2,10,0,0,5,12,1,13,0,8,3,0,Dropout
1,17,1,9147,1,1,122,1,12,19,4,8,118,1,0,0,1,0,0,20,0,0,5,10,5,14,0,0,5,8,5,12,0,14,0,1,Graduate
1,1,1,9500,1,1,143,1,5,1,2,5,137,0,0,0,1,0,0,20,0,2,7,8,7,13,0,1,8,8,8,14,0,11,1,2,Graduate
1,1,1,9238,1,1,152,1,1,38,4,5,145,0,0,0,1,0,0,20,0,0,6,8,6,15,0,0,6,7,6,15,0,16,0,-1,Graduate
1,17,3,9500,1,1,145,1,12,1,4,10,140,1,0,0,1,0,0,20,0,0,7,7,7,14,0,0,8,8,8,15,0,14,0,1,Graduate
1,42,1,9853,1,1,120,1,37,38,3,3,114,0,0,0,1,0,0,20,0,0,6,8,5,11,0,0,6,10,3,11,0,13,4,-2,Dropout
2,7,1,9130,1,3,140,1,5,4,2,0,140,0,0,1,0,0,0,30,0,7,9,16,7,12,4,5,7,12,5,13,2,8,3,0,Dropout
1,1,1,9500,1,1,143,1,19,19,5,6,142,0,0,0,1,0,1,20,0,0,7,7,7,14,0,0,8,8,8,14,0,12,1,2,Enrolled
1,1,1,9500,1,1,129,1,19,19,5,5,120,1,0,0,1,0,1,20,0,0,7,8,7,14,0,0,8,11,7,14,0,16,3,-4,Graduate
1,16,2,9147,1,1,139,1,38,37,9,9,124,1,0,0,1,0,1,20,0,0,5,8,4,12,0,0,5,8,4,11,2,16,0,-1,Graduate
4,1,1,8014,0,1,133,1,39,19,4,10,143,1,0,0,1,0,1,45,0,0,6,9,5,14,0,0,6,7,6,14,0,16,0,-1,Graduate
2,51,1,9991,0,1,127,1,37,37,8,4,100,0,0,0,1,0,0,30,0,1,5,5,5,14,0,0,5,5,5,14,0,9,1,4,Graduate
1,1,1,9070,1,1,126,1,19,37,7,5,119,0,0,0,1,0,1,20,0,0,6,7,5,14,0,0,6,6,6,13,0,16,0,-1,Graduate
1,1,1,8014,0,1,128,1,38,38,0,0,122,0,0,0,1,0,0,20,0,0,6,8,5,13,0,0,6,10,6,12,0,8,3,0,Graduate
2,39,1,9773,1,12,100,1,1,1,4,4,100,0,0,0,1,0,0,25,0,0,6,6,6,12,0,0,6,6,6,14,0,8,3,0,Graduate
1,17,1,9070,1,1,123,1,4,37,2,9,114,0,0,0,1,0,0,20,0,0,6,8,6,13,0,0,6,6,6,12,0,16,3,-4,Enrolled
1,39,1,8014,0,15,170,1,34,1,90,2,101,0,0,0,1,0,0,30,0,0,6,9,4,12,0,0,6,12,4,12,0,8,3,0,Graduate
1,18,2,8014,0,1,117,1,3,1,3,4,112,1,0,0,1,0,1,20,0,0,6,8,6,11,0,0,6,9,6,12,0,11,1,2,Graduate
1,39,1,9500,1,1,140,1,3,3,1,1,140,1,0,0,1,0,0,25,0,0,8,8,8,13,0,0,8,8,8,13,0,9,-1,-3,Graduate
1,17,4,9085,1,1,123,1,19,19,4,10,124,1,0,0,1,0,0,20,0,0,6,14,6,16,0,0,6,9,6,15,0,16,3,-4,Graduate
1,44,1,9003,1,39,150,1,19,37,6,6,150,0,0,1,1,0,1,20,0,0,6,9,6,14,0,0,6,7,6,14,0,14,0,1,Graduate
1,44,1,9003,1,39,140,1,37,37,9,4,140,0,0,0,1,0,0,25,0,0,6,10,6,11,0,0,6,12,5,13,0,12,1,2,Enrolled
1,17,4,9238,1,1,123,1,19,19,191,144,116,1,0,0,1,0,1,20,0,0,6,9,6,12,0,0,6,8,6,12,0,9,1,4,Graduate
1,1,1,9070,1,1,130,1,38,37,3,6,136,1,0,0,1,0,1,20,0,0,6,9,5,12,0,0,6,10,2,11,0,9,1,4,Dropout
2,1,1,9500,1,1,137,1,3,38,2,4,121,0,0,0,1,0,1,20,0,0,8,8,7,15,0,0,8,8,7,15,0,11,1,2,Graduate
1,17,2,9773,1,1,126,1,19,38,9,8,119,1,0,0,1,0,1,20,0,0,6,6,6,14,0,0,6,6,6,14,0,12,1,2,Graduate
1,1,1,9238,1,1,125,1,1,1,3,3,126,1,0,0,1,0,0,20,0,0,6,10,6,12,0,0,6,8,6,12,0,12,1,2,Graduate
1,17,4,9556,1,1,112,1,1,1,4,10,107,1,0,0,1,0,0,20,0,0,7,7,7,13,0,0,8,8,8,13,0,12,1,2,Graduate
1,1,1,9500,1,1,141,1,19,38,5,7,126,0,0,0,1,0,0,20,0,0,8,10,8,13,2,0,8,10,8,13,2,9,-1,-3,Graduate
1,17,4,9670,1,1,135,1,38,38,9,7,127,1,0,0,1,0,0,20,0,0,6,10,6,12,0,0,6,9,6,14,0,11,1,2,Graduate
1,1,2,9085,1,1,117,1,38,37,9,9,114,1,0,0,1,0,1,20,0,0,5,7,4,12,0,0,5,5,5,12,0,11,1,2,Graduate
1,1,1,9500,1,1,160,1,19,19,4,9,154,0,0,0,1,0,1,20,0,0,7,9,7,15,0,0,8,9,8,16,0,16,3,-4,Graduate
1,51,1,9670,1,1,136,1,19,19,5,5,122,0,0,1,0,0,0,20,0,0,5,6,2,13,0,0,5,6,4,10,0,9,-1,-3,Dropout
1,17,2,9238,1,1,143,1,1,11,4,3,128,1,0,0,1,0,0,20,0,0,6,11,0,0,0,0,6,0,0,0,0,9,-1,-3,Dropout
1,1,1,9670,1,1,119,1,1,19,4,10,116,1,0,0,1,0,0,20,0,0,6,8,4,11,0,0,6,9,4,11,0,11,1,2,Enrolled
1,17,4,9670,1,1,120,1,1,19,5,5,117,1,0,0,1,0,0,20,0,0,6,8,6,12,0,0,6,11,4,15,0,11,1,2,Graduate
1,39,1,9130,1,3,150,1,3,1,90,90,150,1,0,0,1,0,0,35,0,1,5,6,1,11,0,0,5,5,0,0,0,13,4,-2,Dropout
1,1,3,9085,1,1,142,1,11,11,90,90,155,0,0,0,1,0,0,20,0,0,5,5,5,15,0,0,5,6,5,13,0,8,3,0,Graduate
1,44,1,9130,1,39,120,1,37,37,7,8,120,1,0,1,0,0,0,20,0,2,6,7,5,12,0,1,6,12,2,11,0,12,1,2,Dropout
1,51,1,9238,1,1,160,1,3,19,2,1,116,0,0,1,1,0,0,25,0,0,6,6,6,15,0,0,6,7,6,15,0,11,1,2,Graduate
1,17,1,9853,1,1,133,1,34,34,0,0,119,1,0,0,1,0,0,20,0,0,6,12,3,11,0,0,6,10,3,11,0,8,3,0,Dropout
1,17,2,9147,1,1,142,1,19,19,4,8,127,0,0,0,1,0,1,20,0,0,5,5,5,11,0,0,5,5,5,12,0,11,1,2,Graduate
1,17,4,9853,1,1,121,1,38,38,5,7,114,1,0,0,1,0,1,20,0,0,6,8,5,13,0,0,6,9,5,14,0,9,-1,-3,Graduate
1,51,1,9147,1,1,135,1,1,1,4,4,119,0,0,0,1,0,0,25,0,0,5,12,2,11,0,0,5,5,0,0,0,11,1,2,Dropout
1,1,1,9147,1,1,153,1,1,38,4,3,147,0,0,0,1,0,0,20,0,0,5,5,5,16,0,0,5,5,5,16,0,11,1,2,Graduate
1,1,1,9500,1,1,140,1,19,19,3,6,124,1,0,0,1,0,1,20,0,0,7,7,7,15,0,0,8,11,8,15,0,16,0,-1,Graduate
1,1,1,9500,1,1,152,1,41,19,3,5,138,0,0,0,1,0,0,20,0,0,7,7,7,14,0,0,8,9,8,14,0,11,1,2,Graduate
1,1,1,9238,1,1,120,1,19,38,5,9,130,0,0,0,1,0,1,20,0,0,6,8,6,11,0,0,6,10,6,12,0,12,1,2,Graduate
1,17,1,9500,1,1,160,1,38,38,7,7,148,0,0,0,1,0,0,20,0,0,7,11,6,12,0,0,8,12,6,13,0,16,3,-4,Enrolled
1,7,1,9085,1,40,150,1,19,19,9,5,150,0,0,1,0,0,0,25,0,0,3,3,0,0,0,0,6,0,0,0,0,9,1,4,Dropout
1,42,1,9500,1,1,100,1,37,37,7,9,100,1,0,0,1,0,1,20,0,0,8,8,7,13,0,0,8,8,7,13,0,11,1,2,Graduate
1,1,1,9500,1,1,150,1,1,1,5,1,156,0,0,0,1,0,0,20,0,0,7,7,7,14,0,0,8,9,8,14,0,16,0,-1,Graduate
1,43,4,9147,1,1,124,1,37,37,9,9,117,0,0,0,1,0,0,20,0,3,10,15,5,12,0,4,10,14,8,12,0,8,3,0,Graduate
1,5,3,9085,1,1,141,1,1,19,7,5,129,1,0,0,1,0,0,20,0,0,5,9,3,10,1,0,5,8,3,13,0,8,3,0,Enrolled
1,1,1,9254,1,1,121,1,19,19,5,8,118,1,0,0,1,0,0,20,0,0,6,7,6,11,0,0,6,11,3,12,0,16,0,-1,Graduate
1,43,1,9500,1,6,134,1,1,37,9,9,120,1,0,0,1,0,0,20,0,0,7,7,6,13,0,0,7,7,6,13,0,8,3,0,Graduate
1,1,1,9238,1,1,134,1,1,1,9,6,131,0,0,1,1,0,0,20,0,0,6,10,6,12,0,0,6,9,5,11,0,14,0,1,Graduate
1,1,1,9853,1,1,132,1,2,19,4,4,125,1,0,0,1,0,0,20,0,0,6,9,5,13,0,0,6,8,5,11,0,9,-1,-3,Enrolled
1,1,1,9085,1,1,135,1,19,38,9,5,137,1,0,0,1,0,0,20,0,0,5,11,5,14,3,0,5,7,5,12,0,9,-1,-3,Enrolled
1,1,1,9853,1,1,123,1,1,38,9,6,122,1,0,0,1,0,0,20,0,0,7,12,5,12,0,0,7,9,6,13,0,11,1,2,Enrolled
1,44,1,9119,1,39,151,1,19,37,4,7,151,0,0,1,1,0,0,25,0,0,5,6,0,0,0,0,5,5,0,0,0,16,0,-1,Dropout
1,1,1,9238,1,1,107,1,38,38,7,7,104,1,0,0,1,0,0,20,0,0,6,7,6,12,0,0,6,7,6,13,0,12,1,2,Graduate
1,1,1,8014,0,1,126,1,37,38,9,10,119,0,0,0,1,0,0,20,0,0,6,6,6,13,0,0,6,6,6,12,0,13,4,-2,Graduate
1,1,1,9238,1,1,133,1,34,37,4,9,134,1,0,0,1,0,1,20,0,0,6,6,6,12,0,0,6,9,6,14,0,9,-1,-3,Graduate
1,44,1,9238,1,39,140,1,38,37,7,7,143,0,0,0,1,0,0,20,0,3,6,6,6,13,0,2,6,6,6,15,0,14,0,1,Graduate
1,7,1,9853,1,40,110,1,41,3,2,1,110,0,0,1,1,0,0,40,0,0,7,8,7,15,0,0,7,7,7,15,0,12,1,2,Graduate
1,1,4,9500,1,1,141,1,38,38,7,7,133,1,0,0,1,0,1,20,0,0,8,8,8,13,0,0,8,8,8,13,0,9,-1,-3,Graduate
1,17,1,9238,1,1,122,1,3,1,9,10,115,0,0,0,1,0,0,20,0,0,6,9,5,12,0,0,6,8,6,12,0,14,0,1,Graduate
1,17,1,9130,1,1,156,1,2,9,3,5,167,0,0,0,1,0,0,20,0,0,5,9,4,11,0,0,5,6,4,13,0,8,3,0,Graduate
1,1,1,9085,1,1,129,1,1,2,3,1,126,1,0,0,1,0,0,20,0,0,5,13,4,12,2,0,5,8,3,12,0,9,-1,-3,Enrolled
1,1,1,171,1,1,188,1,3,3,2,2,178,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,-4,Dropout
2,39,1,8014,0,1,120,1,37,37,9,9,117,1,0,0,1,0,0,35,0,0,6,7,6,13,0,0,6,8,6,13,0,12,1,2,Graduate
1,39,1,9003,1,3,130,1,3,3,1,2,150,0,0,0,1,0,0,35,0,0,6,10,6,14,0,0,6,11,6,13,0,16,0,-1,Graduate
1,42,1,9147,1,1,130,1,37,38,9,1,130,1,0,0,1,0,0,25,0,3,5,5,4,13,0,1,5,7,2,12,0,9,-1,-3,Enrolled
1,1,1,9773,1,1,140,1,19,19,7,5,135,1,0,0,1,0,0,20,0,0,6,7,6,14,0,0,6,8,6,13,0,9,-1,-3,Graduate
1,43,1,9238,1,1,110,1,37,37,9,9,110,0,0,0,1,0,0,35,0,10,16,24,13,11,1,9,13,19,9,12,0,16,3,-4,Enrolled
